source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
Endothelial,Myeloid,HBEGF,CD9,0.48009104,0.027,0.16503839,0.18955787089118176,0.4495947974183764,0.06352174,0.80681175,0.49856699784974645,0.923264809392941
Endothelial,CAFs,ADAM15,ITGB1,0.7184863,0.0,0.42201406,0.3186419500197686,0.8632399149678543,0.07102686,0.86976194,0.08702925441360763,0.923264809392941
CAFs,PVL,COL18A1,ITGA1_ITGB1,0.4519694,0.0,0.18641256,0.18776440346689083,0.4609120981842655,0.115193345,0.8161258,0.34322807156471796,0.923264809392941
PVL,CAFs,SPON2,ITGB1,0.7225664,0.001,0.4303817,0.10106273746781,0.2736339769752545,0.044859592,0.87086993,0.7472968363026039,0.9244918944644178
CAFs,Cancer Epithelial,CXCL12,SDC4,0.28942347,0.0,0.07963194,0.3698028110048301,0.9380124922166201,0.16899195,0.74365324,0.04927349250024212,0.9251957728055913
Plasmablasts,Endothelial,CALM1,INSR,0.4517308,0.923,0.18769021,0.09993477593636285,-0.1157942209540932,0.025567455,0.8166378,1.0,0.9255370997238279
Cancer Epithelial,Endothelial,LGALS3,ENG,0.72076195,0.0,0.51948076,0.5249944488669674,0.9787238756782257,0.14277902,0.88108563,0.017688151342452645,0.9268122812144206
PVL,Cancer Epithelial,FN1,SDC1,0.5533349,1.0,0.16486369,-0.017221601468496606,-0.41149726575161555,0.032719094,0.80672914,1.0,0.9278128699640599
B-cells,Endothelial,LGALS1,ITGB1,0.66811,1.0,0.42306182,-0.366447324988573,-1.6408056091709293,0.0068225344,0.8699023,1.0,0.9278128699640599
B-cells,PVL,LGALS3,MCAM,0.31290275,0.446,0.07990094,0.08399904581383033,0.08988341934641852,0.028423335,0.7439745,1.0,0.9290884861474605
CAFs,PVL,THBS2,NOTCH3,0.72037363,0.0,0.49913174,0.7138825202091721,2.346664777964622,0.5627937,0.8789762,0.01560260730680826,0.9291341048180015
PVL,Myeloid,COL6A1,CD44,0.6509639,0.0,0.42318648,0.40447763424252403,0.9854386095638686,0.1174064,0.86991894,0.03408134761153226,0.9300926134208848
Myeloid,Endothelial,ARF1,INSR,0.45102412,0.0,0.18687093,0.2662895046501675,0.709165719510083,0.048465442,0.81631005,0.23857955084621013,0.9300926134208848
CAFs,CAFs,PLAU,ITGB1,0.72009575,0.0,0.42531475,0.23565763636307302,0.7490882012110925,0.07572892,0.87020254,0.2249873340754978,0.9314573591739163
B-cells,Plasmablasts,TIMP1,CD63,0.6841875,1.0,0.42448053,-0.5169654488426103,-2.390473648836162,0.005640897,0.8700916,1.0,0.9323758420852644
B-cells,Plasmablasts,LGALS1,CD69,0.4503212,1.0,0.19854918,-0.23727598494273863,-1.56659965296432,0.0076592965,0.82081133,1.0,0.9323758420852644
Cancer Epithelial,Cancer Epithelial,COL4A2,CD44,0.2996232,0.992,0.08073636,-0.1098388967748205,-1.0271437852010645,0.0127313165,0.7449639,1.0,0.9329762751691979
CAFs,Cancer Epithelial,MIF,CD44_CD74,0.50384325,0.274,0.16428536,0.018384042850457492,-0.13646162485124352,0.016063653,0.8064551,1.0,0.9346630508711726
CAFs,Cancer Epithelial,FAM3C,LAMP1,0.6830474,0.0,0.4249066,0.46806064887104165,0.8149307707902965,0.07264136,0.8701483,0.07605319469294981,0.9346630508711726
B-cells,Cancer Epithelial,SPP1,CD44,0.29976845,0.636,0.08079577,-0.03182933335060847,-1.6597773752076923,0.012237834,0.74503374,1.0,0.9368592476064461
B-cells,PVL,MDK,SDC2,0.651919,0.639,0.42498565,0.08479005359816785,0.20213679534370788,0.036686964,0.8701588,1.0,0.9369537501615299
PVL,PVL,ANGPTL4,SDC2,0.6521252,0.0,0.42525592,0.4355488466957962,1.6973128333545855,0.1881367,0.87019473,0.021102952720750315,0.9392484364796654
B-cells,Endothelial,CD99,CD81,0.36102507,0.997,0.0809627,-0.10346623340567701,-0.8343651602028799,0.008110423,0.7452297,1.0,0.9407373019560313
B-cells,Myeloid,HLA-A,APLP2,0.44835865,0.94,0.19808039,-0.12098120967436926,-0.49892834655337304,0.011653659,0.82063746,1.0,0.9415468663417673
Cancer Epithelial,Cancer Epithelial,FN1,ITGA6,0.60108554,0.885,0.16347669,-0.022176838519040808,-0.7897613967682297,0.026384717,0.8060696,1.0,0.9415468663417673
Cancer Epithelial,PVL,S100A9,CD36,0.7151288,0.0,0.49647278,0.7104257083227354,1.6203108105457629,0.16218236,0.87869185,0.017688151342452645,0.9430950042275663
Cancer Epithelial,CAFs,APP,CD74,0.67286146,1.0,0.42561302,-0.15668935140373585,-1.6225528463902894,0.012771388,0.8702421,1.0,0.9438487946513388
CAFs,B-cells,COL4A1,CD47,0.285163,0.913,0.08107623,-0.12242161762467696,-0.6109072971593191,0.011255706,0.7453627,1.0,0.9446105456914746
Myeloid,Myeloid,LGALS9,PTPRC,0.6771327,0.0,0.42630768,0.66912302975104,1.1821075775170184,0.14059846,0.8703342,0.017688151342452645,0.9461547203507137
Myeloid,Endothelial,LGALS9,CD47,0.44592562,0.0,0.19617051,0.22290070880005025,0.43338234102830797,0.042868115,0.8199233,0.3307672399003809,0.9461547203507137
Endothelial,PVL,MDK,SDC2,0.7142062,0.352,0.506643,0.12524569444116765,0.30605927781825404,0.04373605,0.87976843,0.9471001711020739,0.9477598139082988
Endothelial,B-cells,THBS1,CD47,0.28528312,0.717,0.081148475,-0.06222222108669032,-0.367277167419897,0.016876735,0.7454472,1.0,0.9484789296193676
CAFs,Endothelial,HLA-A,APLP2,0.66603404,0.377,0.42847165,0.043670846761417,0.10482943753545548,0.025208265,0.8706196,1.0,0.9507775835309598
Cancer Epithelial,B-cells,LGALS1,CD69,0.28590417,1.0,0.08129928,-0.37444773336022147,-2.0448099424486235,0.003136227,0.74562335,1.0,0.9523424048080138
Endothelial,T-cells,TGM2,ITGB1,0.7139959,0.005,0.49850202,0.35644305679644844,1.046086803953319,0.078573376,0.8789091,0.3721526397358819,0.9524302771875397
PVL,Endothelial,ARF1,INSR,0.44397578,0.0,0.1786994,0.25884368924522183,0.9060067037618772,0.046346135,0.81293404,0.27229156320515063,0.9530945263041259
Cancer Epithelial,Plasmablasts,FN1,PLAUR,0.6008536,1.0,0.16299163,-0.2498991774271595,-1.7638575561816476,0.005317159,0.80583733,1.0,0.9530945263041259
B-cells,Myeloid,COL1A2,CD44,0.45803687,0.96,0.16281745,0.0494584556163401,-1.2471214158768147,0.015786244,0.80575365,1.0,0.9554154802874806
PVL,CAFs,MDK,SDC1,0.44377846,1.0,0.17005908,0.020760339874491135,0.0510890079474321,0.031752236,0.80913645,1.0,0.9554154802874806
Myeloid,B-cells,MDK,NCL,0.2968374,1.0,0.08130115,-0.2013158251767075,-1.019171515188337,0.006269807,0.74562556,1.0,0.9562010783383674
Plasmablasts,CAFs,FN1,PLAUR,0.71260595,0.998,0.43626553,-0.07902881617367868,-1.2018489479950856,0.014231979,0.8716315,1.0,0.9571060937416405
PVL,Myeloid,MIF,CD44_CD74,0.6553347,0.0,0.42908525,0.2811024948770475,0.7312940333505494,0.041955512,0.8707002,0.3560377040394241,0.9577401991716189
PVL,T-cells,LGALS3BP,ITGB1,0.7117888,0.716,0.49581933,-0.023224670402544556,0.25510692507481325,0.023445643,0.87862164,1.0,0.9594460413744416
CAFs,Cancer Epithelial,TFPI,SDC4,0.29421312,0.025,0.08178849,0.16654890232563047,0.18635647142181458,0.047696386,0.7461919,0.48965318625546256,0.9600548493615317
Plasmablasts,Endothelial,COL1A2,CD93,0.44849768,1.0,0.16177097,0.15669529672714438,-0.9839262903544741,0.03289096,0.80524856,1.0,0.9600684350252513
Endothelial,CAFs,MDK,LRP1,0.6648512,0.467,0.4303479,0.15617133674851477,0.2949844359190149,0.05981547,0.8708655,1.0,0.9600684350252513
Myeloid,Myeloid,CXCL9,FCGR2A,0.4420364,0.0,0.1818838,0.7190468467992341,1.4405107967153017,0.5188542,0.8142733,0.017688151342452645,0.9600684350252513
Endothelial,Endothelial,NAMPT,INSR,0.44158667,0.0,0.17592956,0.3514432870230909,0.9411970297699914,0.07494868,0.81174326,0.06947726894332493,0.9624006924579973
Plasmablasts,Cancer Epithelial,S100A8,CD69,0.31315535,0.413,0.08243261,0.01058523083756038,-0.8593169998587551,0.008612317,0.746934,1.0,0.9639038246971612
T-cells,T-cells,LGALS1,ITGB1,0.70636225,1.0,0.4892234,-0.36614923485141787,-0.7025978137363631,0.007889493,0.8779057,1.0,0.9641299848453246
Endothelial,Cancer Epithelial,MDK,SDC2,0.49090666,1.0,0.16145678,-0.14730151702547542,-0.9491892297825137,0.013937786,0.80509603,1.0,0.9647364721492466
T-cells,Myeloid,HLA-DRB5,CD4,0.44153333,0.096,0.16654243,0.3065829359242687,0.3779487687527462,0.08262205,0.8075177,0.6353884006867776,0.9647364721492466
B-cells,Cancer Epithelial,HMGB1,SDC1,0.54276234,0.917,0.16111222,-0.06374023404244594,-0.5952494345925685,0.022682274,0.8049284,1.0,0.9670762803337452
Endothelial,Myeloid,ICAM1,IL2RG,0.44107598,0.0,0.17379342,0.3284590458742049,0.7255417795039683,0.05343727,0.8108081,0.183253589775331,0.9670762803337452
PVL,CAFs,POSTN,PTK7,0.29008472,0.999,0.08262624,0.040109107254020365,-0.2860639284035492,0.041749097,0.7471557,1.0,0.9677479037574959
Endothelial,Cancer Epithelial,TIMP3,DDR1,0.44087535,0.016,0.16668223,0.4433605480479585,-0.06703232870805487,0.14873904,0.807583,0.6982303979262069,0.9694196160644413
PVL,Endothelial,CD99,CD81,0.7030349,0.154,0.47990558,0.1303589098733276,0.409924789904502,0.048074443,0.87687135,0.7366105250666773,0.9711660554560916
B-cells,Cancer Epithelial,APOE,LSR,0.30645135,0.575,0.08270537,0.30604936611618927,-0.9910235828033617,0.025686976,0.74724615,1.0,0.9715871931012178
B-cells,Cancer Epithelial,MMP7,CD151,0.44213796,0.045,0.15978995,0.1422725130683432,-0.19281765576662524,0.025051758,0.8042806,0.9486100629438105,0.971766987203837
Endothelial,Endothelial,CD34,SELP,0.44027916,0.0,0.18448782,0.6992533306148765,1.632897527249487,0.75801367,0.8153458,0.017688151342452645,0.971766987203837
PVL,Endothelial,FN1,ITGA6,0.6990921,0.508,0.43575487,0.2518565527901281,0.43208589631674255,0.07032972,0.87156594,1.0,0.971766987203837
Endothelial,T-cells,TIMP1,CD63,0.70283544,1.0,0.48908392,-0.5038725538401051,-1.4589384300469466,0.0064994083,0.8778904,1.0,0.9735140202542594
Endothelial,Plasmablasts,COL4A1,CD47,0.5287355,0.012,0.15975322,0.10675624003863562,0.001443533346262349,0.022178326,0.80426246,1.0,0.9741181446008336
CAFs,Endothelial,FAM3C,LAMP1,0.43984923,0.0,0.19193682,0.1597660112894783,0.5897629955518062,0.032813214,0.8183069,0.6117037670499118,0.9741181446008336
CAFs,Cancer Epithelial,THBS1,ITGA6,0.3436778,0.0,0.083006956,0.19169319885760194,0.40022110974717007,0.07526659,0.74758965,0.3294039558199363,0.9754215924013738
PVL,Endothelial,LUM,ITGB1,0.702194,1.0,0.47901282,-0.2214584875081857,-1.5761700292130898,0.011243921,0.8767708,1.0,0.9758632998801444
Endothelial,Endothelial,CALM3,INSR,0.43923748,0.0,0.173206,0.23688278674956495,0.49793470721597877,0.039341163,0.81054825,0.399762647719537,0.9788315761301871
Plasmablasts,CAFs,HLA-A,APLP2,0.28903073,1.0,0.08346856,-0.2746357356189159,-1.2357131984155019,0.0049107037,0.74811256,1.0,0.9792512079560043
PVL,CAFs,COL6A2,SDC1,0.43889076,0.0,0.16732366,0.25176030937276156,0.8348535707719792,0.124061264,0.8078812,0.18946878911933857,0.981193855546953
CAFs,Cancer Epithelial,PKM,CD44,0.48895234,0.256,0.1581933,0.02315243248434938,-0.15872494600924675,0.017374469,0.80348897,1.0,0.981193855546953
Endothelial,Myeloid,SPP1,CD44,0.70147884,0.0,0.49136004,0.4282125904936178,0.47551093120326515,0.07442447,0.8781391,0.1622971142787805,0.9829189667116682
CAFs,Cancer Epithelial,ANGPTL4,SDC2,0.30424953,0.213,0.083474614,0.028693705191856583,-0.19716100500809663,0.036929853,0.7481194,1.0,0.983075939698634
T-cells,Endothelial,ARF1,INSR,0.4388315,0.0,0.17273535,0.2534092916649759,0.8483967621545445,0.044799343,0.8103393,0.29793076947426084,0.9835601876669793
Plasmablasts,Myeloid,MIF,CD74_CXCR4,0.43840995,0.465,0.18860815,0.1724077117126923,0.02007513407207684,0.026944079,0.8170028,1.0,0.985930065829927
Endothelial,CAFs,GNAI2,CAV1,0.2920451,0.281,0.0837618,0.08602849739905491,0.1557419580934113,0.045790453,0.7484428,0.8841923695804232,0.9868958936669889
PVL,Endothelial,BGN,LY96,0.46760374,0.0,0.15739137,0.11884729147892978,0.3777726233020635,0.04716832,0.8030874,0.6470917332005873,0.988304003616185
B-cells,PVL,S100A8,CD36,0.43762934,0.189,0.16740602,0.07579636246520265,0.1193045282195141,0.022850329,0.8079194,1.0,0.988304003616185
Myeloid,Endothelial,CD99,CD81,0.66865385,0.431,0.43980122,0.10685328249805721,0.19079084287068637,0.044056997,0.8720824,1.0,0.988304003616185
CAFs,T-cells,FAM3C,CLEC2D,0.7003275,0.0,0.44145998,0.7384401564836067,1.794771000474835,0.11784794,0.8722922,0.017688151342452645,0.9899863743163478
Endothelial,Myeloid,SELE,CD44,0.66427135,0.0,0.4411459,0.7563321386690711,1.9147819621192053,0.35412785,0.8722526,0.00875119825065581,0.9906817490168617
CAFs,Plasmablasts,THBS2,CD47,0.52185583,0.0,0.15724073,0.27368025505107346,0.6858261441917703,0.0408506,0.8030117,0.3781797472091733,0.9906817490168617
CAFs,Plasmablasts,MXRA5,CD69,0.4370896,0.0,0.1883554,0.40066807110116964,0.7952307499162995,0.12980188,0.8169026,0.04424027777618228,0.9906817490168617
Plasmablasts,CAFs,CALR,LRP1,0.3536511,0.018,0.083807506,0.16315049704527795,0.2920165817483129,0.037643887,0.7484942,0.4617421884201049,0.9907109700547443
Myeloid,Myeloid,ICAM1,IL2RG,0.29023516,0.012,0.08419054,0.12095500284573532,0.12078723611293474,0.02588655,0.7489232,0.8955954853377756,0.9945213259057641
B-cells,Myeloid,LGALS1,PTPRC,0.68600786,0.972,0.44151223,0.09532829859318154,-0.7310475500020943,0.018911341,0.8722988,1.0,0.9954484177547331
B-cells,B-cells,HMGB1,CXCR4,0.54059494,0.921,0.15717582,-0.07887130913793008,-0.7246703733051382,0.012256411,0.80297905,1.0,0.9954484177547331
PVL,CAFs,PSAP,LRP1,0.6998666,0.456,0.46933967,0.15336610444911877,0.6508456025381898,0.059497695,0.8756645,1.0,0.9970651042277019
Cancer Epithelial,T-cells,AGRN,ITGB1,0.4369376,0.658,0.16173743,0.1687515454127509,0.18520116755661709,0.058576837,0.8052323,1.0,0.9978373463717369
Cancer Epithelial,Myeloid,COL1A1,CD44,0.45351094,0.999,0.15670939,0.07443423520009546,-1.262704746448208,0.016433455,0.80274385,1.0,0.9978373463717369
Cancer Epithelial,Endothelial,PTN,PTPRB,0.30914557,0.0,0.084204406,0.40739817605274253,0.7633334090477841,0.20754364,0.7489386,0.04993156008521786,0.9983267590764238
Myeloid,CAFs,LGALS9,MRC2,0.39123592,0.0,0.14173388,0.43522298718003555,1.099002680662461,0.2600864,0.7946705,0.02145175447279487,1.0
B-cells,PVL,APOE,SDC2,0.42803928,0.478,0.13148353,0.10622856336213468,-0.5545329473031635,0.023399014,0.78847826,1.0,1.0
Myeloid,CAFs,ICAM1,CAV1,0.30730024,0.715,0.09386503,-0.00437477090928956,-0.18776271039621883,0.028135695,0.75901103,1.0,1.0
Myeloid,CAFs,CXCL8,SDC2,0.420038,0.0,0.1714773,0.5241052299390119,1.1650092432167243,0.20956609,0.8097769,0.017688151342452645,1.0
PVL,Cancer Epithelial,MDK,SDC1,0.39257264,1.0,0.107820444,-0.08766281812253393,-0.5284655604178061,0.020131476,0.77145934,1.0,1.0
Myeloid,CAFs,CXCL8,SDC1,0.38512683,0.0,0.13723452,0.6599127504326838,1.6346163536791498,0.36275607,0.7920261,0.017688151342452645,1.0
PVL,B-cells,CLEC11A,ITGB1,0.31524408,0.998,0.09811098,-0.2390758456089794,-0.8394218559485325,0.008672882,0.763034,1.0,1.0
Myeloid,CAFs,CCL5,SDC1,0.40740234,0.0,0.14970107,0.31188065158691664,0.6382108208613185,0.08243815,0.7990964,0.09373570200937563,1.0
B-cells,PVL,COL1A1,ITGA1_ITGB1,0.29612234,0.993,0.08719598,-0.05816755740074045,-1.2342309717378424,0.027207099,0.7522065,1.0,1.0
Myeloid,Cancer Epithelial,CXCL8,SDC1,0.33392105,0.0,0.087009095,0.5514895924356586,1.0550617853139117,0.22999373,0.7520065,0.017688151342452645,1.0
Myeloid,B-cells,S100A8,CD69,0.42921817,0.061,0.15722206,0.14156142244980288,-0.1817559747836246,0.0164261,0.8030023,1.0,1.0
Myeloid,B-cells,MIF,CD74_CXCR4,0.49882346,0.144,0.14271618,0.09902535260406427,-0.11032902593677338,0.020388069,0.7952334,1.0,1.0
PVL,B-cells,LUM,ITGB1,0.43162078,1.0,0.16319749,-0.42576046205102913,-2.2182171874997,0.0038307528,0.805936,1.0,1.0
PVL,B-cells,MDK,NCL,0.41101864,1.0,0.13024081,-0.12715486512715307,-0.5631473766578238,0.010043952,0.7876852,1.0,1.0
PVL,B-cells,MIF,CD74_CXCR4,0.40448168,0.649,0.110058784,0.022417224249680442,-0.055389468035025174,0.015722716,0.7732656,1.0,1.0
B-cells,Endothelial,FN1,PLAUR,0.30770934,1.0,0.092815585,-0.4075776234714248,-2.1630796928248746,0.0030278563,0.75798124,1.0,1.0
PVL,B-cells,SPON2,ITGB1,0.34967482,0.99,0.11736723,-0.18049695918960595,-0.6812348876390291,0.012233433,0.77885216,1.0,1.0
Myeloid,Cancer Epithelial,CXCL8,SDC2,0.34965932,0.0,0.10244606,0.43820487720993484,0.6440258071583094,0.12520152,0.7669206,0.08652872800745334,1.0
B-cells,PVL,COL1A2,CD36,0.41710082,0.995,0.14306274,-0.15788834691376974,-1.1769054055159676,0.012119404,0.79543084,1.0,1.0
Myeloid,CAFs,MDK,SDC1,0.32959718,1.0,0.10615719,-0.05340062017506331,-0.40493513058308117,0.019820923,0.77008593,1.0,1.0
B-cells,Endothelial,COL1A2,CD93,0.44411352,0.956,0.1560984,0.15435251265099376,-0.9392488159183092,0.031737622,0.8024344,1.0,1.0
B-cells,Myeloid,VCAN,CD44,0.42080343,0.081,0.11256821,0.22574429400534407,0.04334344152307068,0.034850903,0.77523583,0.6129668841448314,1.0
B-cells,Myeloid,S100A9,ITGB2,0.52295655,0.0,0.15332623,0.6489430057750092,1.0050441814213162,0.08142495,0.8010102,0.05059619733617278,1.0
Endothelial,B-cells,ADAM15,ITGB1,0.34559473,0.912,0.11508533,0.03708225336235266,-0.0916289496464292,0.019369379,0.77715665,1.0,1.0
PVL,PVL,COL6A3,ITGA1_ITGB1,0.34376466,0.196,0.11752641,0.12548966042489332,0.45815547347899255,0.084626816,0.7789689,0.7873103809630059,1.0
Cancer Epithelial,T-cells,VEGFA,ITGB1,0.41223386,0.807,0.13171002,0.0895490070596403,0.10026039074899801,0.03543779,0.7886217,1.0,1.0
B-cells,Cancer Epithelial,MDK,ITGA6_ITGB1,0.40232766,0.965,0.10134183,-0.1135531032566883,-0.7649098229168289,0.01538805,0.7659506,1.0,1.0
PVL,PVL,LGALS3,MCAM,0.3763808,0.009,0.13666221,0.14637072741817236,0.6299074766474556,0.04861514,0.7916817,0.49545763184730884,1.0
CAFs,CAFs,COL4A1,CD47,0.35052323,0.976,0.116320595,-0.0535001788474465,-0.35124891794791857,0.016148634,0.77807975,1.0,1.0
Cancer Epithelial,T-cells,ADAM17,ITGB1,0.41677117,0.853,0.13722512,0.009158819463481682,-0.08945382295811904,0.028663097,0.79202044,1.0,1.0
PVL,PVL,PDGFA,PDGFRB,0.36426783,0.0,0.13215475,0.4307352607560073,1.5071701595203537,0.40004307,0.7889025,0.02234267543872186,1.0
Myeloid,CAFs,MDK,SDC2,0.36450836,1.0,0.13264555,-0.18920814066873523,-0.8745422410455068,0.011450651,0.78921103,1.0,1.0
CAFs,CAFs,COL4A2,SDC1,0.40651256,0.262,0.1492031,0.13962198222984723,0.22801785639591754,0.06206117,0.7988288,0.8659465367973287,1.0
B-cells,Cancer Epithelial,LMAN1,MCFD2,0.34728423,0.059,0.11915783,0.1681537573933718,-0.03382367480889992,0.036776565,0.7801534,0.6493533011054127,1.0
PVL,Cancer Epithelial,MIF,CD44_CD74,0.42021975,0.917,0.13007393,-0.04952061956657145,-0.19569877293401444,0.012718495,0.787578,1.0,1.0
PVL,Cancer Epithelial,MDK,SDC2,0.40831095,1.0,0.1269497,-0.2009475333482578,-0.9395015385734085,0.010958957,0.7855372,1.0,1.0
Plasmablasts,CAFs,APOE,LRP1,0.41257915,0.33,0.14942749,0.1616956540228185,-0.48792116524581053,0.042816684,0.79894954,1.0,1.0
B-cells,PVL,COL1A1,CD36,0.4334225,0.991,0.16241744,-0.12180849679186306,-1.1726002610697717,0.014881386,0.80556107,1.0,1.0
Myeloid,Cancer Epithelial,CCL5,SDC4,0.3800527,0.0,0.12043814,0.29450271450547094,0.25110048769918014,0.050755452,0.78106856,0.31864881902803927,1.0
B-cells,Endothelial,LGALS3,ENG,0.44767493,0.081,0.12807174,0.2566671300167521,0.27933721729684746,0.03520045,0.78627753,0.6129668841448314,1.0
Myeloid,Cancer Epithelial,CCL5,SDC1,0.35619652,0.0,0.09491311,0.20345749358989157,0.05865625249608036,0.052267235,0.7600251,0.5104137943464272,1.0
Myeloid,Cancer Epithelial,ARF6,SMAP1,0.39304638,0.0,0.11238497,0.2663426808267846,0.31489680162593114,0.06886559,0.7750939,0.2629733612000946,1.0
Cancer Epithelial,Plasmablasts,LGALS1,CD69,0.34606582,1.0,0.11822959,-0.29541064152194085,-1.8272004090021747,0.004560862,0.779482,1.0,1.0
Myeloid,Cancer Epithelial,LGALS9,CD44,0.35112125,0.0,0.10180487,0.2297968696175591,0.23460799825097273,0.045215845,0.76635903,0.3362627358986029,1.0
Endothelial,Myeloid,HBEGF,CD44,0.44952366,0.0,0.15132825,0.5112591981593796,1.1188172401222354,0.19827281,0.79996276,0.017688151342452645,1.0
B-cells,Endothelial,VCAN,ITGB1,0.49380207,0.912,0.13692355,-0.12732828388654854,-0.8459078446642826,0.011851521,0.7918392,1.0,1.0
Endothelial,PVL,JAG1,NOTCH3,0.40865684,0.0,0.13776581,0.43566078169769223,1.3507597675752558,0.2922734,0.79234415,0.020930155654418182,1.0
Endothelial,PVL,HBEGF,CD9,0.4131945,0.218,0.13503383,0.1352016232522993,0.4248046915642695,0.05197327,0.7906915,0.8244716859111324,1.0
Endothelial,PVL,DLL1,NOTCH3,0.4082291,0.0,0.13726994,0.6074243493782485,1.655977659488666,0.7334302,0.7920473,0.017688151342452645,1.0
Endothelial,PVL,COL18A1,ITGA1_ITGB1,0.3689405,0.299,0.13355404,0.12153193604402746,0.21004296321252636,0.08252951,0.78977823,0.8965154224656064,1.0
Endothelial,Myeloid,VCAN,ITGB1,0.36275014,1.0,0.13136326,-0.19669735802659233,-0.7023860481565134,0.011370244,0.7884019,1.0,1.0
PVL,Cancer Epithelial,COL4A1,SDC1,0.5050501,0.0,0.1477308,0.2919535152101979,0.745742056091824,0.10995363,0.7980308,0.1193403010588866,1.0
PVL,Cancer Epithelial,COL5A2,DDR1,0.34450832,0.0,0.11378141,0.5164716079099624,0.5905257195502944,0.22683302,0.7761684,0.11250045010006922,1.0
PVL,Cancer Epithelial,COL6A1,CD44,0.4158489,0.028,0.12828577,0.07385451979890502,0.058445803279304764,0.035590857,0.7864178,0.9100928920259831,1.0
PVL,Cancer Epithelial,COL6A1,ITGA6,0.3917247,0.001,0.09802718,0.1218427780967041,0.2053419580754924,0.05833978,0.7629567,0.6270024528929633,1.0
PVL,Cancer Epithelial,COL6A1,SDC1,0.40227818,0.0,0.11126426,0.16092343871064105,0.3281760468908637,0.081424214,0.77421916,0.4321817291044258,1.0
PVL,Cancer Epithelial,COL6A2,CD44,0.40125567,0.062,0.12231549,0.05626823246400044,-0.014431241204817924,0.034381304,0.78238815,1.0,1.0
PVL,Cancer Epithelial,COL6A2,SDC1,0.38768494,0.004,0.10608614,0.14333715137573647,0.255299002406741,0.07865702,0.7700266,0.5104137943464272,1.0
Endothelial,Myeloid,HLA-DQB1,CD4,0.3380214,0.0,0.11002845,0.32324942399811996,0.17064629889413485,0.07689573,0.77324146,0.3950619131332472,1.0
PVL,Cancer Epithelial,FN1,ITGA6,0.5427814,1.0,0.1452499,-0.056302262082433545,-0.5343313545669869,0.02344296,0.7966625,1.0,1.0
PVL,PVL,COL5A2,ITGA1_ITGB1,0.36642745,0.0,0.13195416,0.23183685703735532,0.902277205055755,0.1564832,0.78877604,0.23433352470083227,1.0
Endothelial,Myeloid,ADAM15,ITGB1,0.37966096,0.995,0.14312541,0.06280468896307059,0.017651556601427032,0.024088651,0.7954665,1.0,1.0
PVL,Cancer Epithelial,HLA-A,APLP2,0.6662483,0.387,0.44352812,0.0706449180727616,-0.21354637309939473,0.026094077,0.87255234,0.9821454891457739,1.0
Endothelial,Endothelial,VCAN,SELP,0.3606367,0.0,0.12976664,0.33188260403324465,0.7392160626052339,0.17495672,0.7873801,0.07515049614547314,1.0
Endothelial,Endothelial,THBS1,ITGA6,0.3693929,0.0,0.12654361,0.3500946255538258,0.719697130466319,0.114743486,0.7852672,0.06655890496631854,1.0
Myeloid,B-cells,LUM,ITGB1,0.29780114,1.0,0.08835558,-0.4906041077323978,-2.8884868354991733,0.0020739804,0.7534357,1.0,1.0
B-cells,Endothelial,FN1,ITGA6,0.40993786,0.981,0.16456904,0.08261440794296232,-0.6860308650918411,0.026561022,0.8065896,1.0,1.0
PVL,B-cells,THBS1,CD47,0.3424271,0.504,0.115515985,0.003306277896891502,0.12705001368387836,0.024024269,0.77747995,1.0,1.0
Myeloid,Plasmablasts,LGALS9,CD47,0.34014437,0.194,0.09087877,0.1113558960939775,-0.10840547385074284,0.019859264,0.7560417,1.0,1.0
B-cells,Endothelial,YBX1,NOTCH1,0.38671416,0.98,0.14154446,-0.007761863652860218,-0.21018502667065442,0.033818748,0.7945614,1.0,1.0
Myeloid,Myeloid,S100A8,CD69,0.4359924,0.002,0.16526379,0.15046100136085735,0.208086824524094,0.017266275,0.8069181,1.0,1.0
B-cells,Endothelial,NAMPT,INSR,0.41034013,0.005,0.1397037,0.31082191378062834,0.7099599978461801,0.059515916,0.79349095,0.3721526397358819,1.0
Myeloid,Myeloid,CLEC11A,ITGB1,0.35362896,1.0,0.12501912,-0.2090060159703142,-0.8779781304908423,0.011051525,0.7842435,1.0,1.0
B-cells,Endothelial,MMP7,CD151,0.38054672,0.154,0.12859964,0.07692041899646776,-0.10554516672539893,0.020161765,0.78662294,1.0,1.0
Myeloid,Myeloid,CD14,ITGB1,0.39443648,0.937,0.15340236,0.2910467920967764,0.04205394743604085,0.051210806,0.80104977,1.0,1.0
Myeloid,Endothelial,TNFSF13B,CD40,0.45021164,0.0,0.15248859,0.5134651169366209,0.9905481379111798,0.18431364,0.8005732,0.017688151342452645,1.0
B-cells,Myeloid,HLA-DQB1,CD4,0.30332437,0.236,0.09108507,0.29115878569395787,0.23524501576672496,0.06365674,0.75625074,0.845018282136063,1.0
B-cells,Myeloid,HLA-DRA,CD4,0.4028619,0.405,0.14542913,0.2655621484739342,-0.15789268353404462,0.06481931,0.79676235,0.9830982631025814,1.0
Myeloid,Myeloid,LUM,ITGB1,0.33186737,1.0,0.10988306,-0.46488167213167986,-2.779206329251317,0.0025792974,0.7731255,1.0,1.0
